objectid,bundesland,landkreis,altersgruppe,geschlecht,anzahlfall,anzahltodesfall,meldedatum
153640,Bayern,LK Lindau,A35-A59,M,2,0,2020-03-15
153641,Bayern,LK Lindau,A35-A59,M,1,0,2020-03-18
153642,Bayern,LK Lindau,A35-A59,M,4,0,2020-03-19
153643,Bayern,LK Lindau,A35-A59,W,1,0,2020-03-09
153644,Bayern,LK Lindau,A35-A59,W,1,0,2020-03-15
153645,Bayern,LK Lindau,A35-A59,W,1,0,2020-03-18
153646,Bayern,LK Lindau,A35-A59,W,4,0,2020-03-19
153647,Bayern,LK Lindau,A60-A79,M,1,0,2020-03-12
153648,Bayern,LK Lindau,A60-A79,M,1,0,2020-03-13
153649,Bayern,LK Lindau,A60-A79,M,2,0,2020-03-15
153650,Bayern,LK Lindau,A60-A79,M,1,0,2020-03-19
153651,Bayern,LK Lindau,A60-A79,W,1,0,2020-03-15
153652,Bayern,LK Ostallgäu,A15-A34,M,1,0,2020-03-12
153653,Bayern,LK Ostallgäu,A35-A59,M,1,0,2020-02-29
153654,Bayern,LK Ostallgäu,A35-A59,M,1,0,2020-03-06
153655,Bayern,LK Ostallgäu,A35-A59,M,1,0,2020-03-08
153656,Bayern,LK Ostallgäu,A35-A59,M,1,0,2020-03-11
153657,Bayern,LK Unterallgäu,A05-A14,W,1,0,2020-03-13
153658,Bayern,LK Unterallgäu,A15-A34,M,1,0,2020-03-13
153659,Bayern,LK Unterallgäu,A15-A34,M,1,0,2020-03-15
153660,Bayern,LK Unterallgäu,A15-A34,W,1,0,2020-03-13
153661,Bayern,LK Unterallgäu,A15-A34,W,1,0,2020-03-14
153662,Bayern,LK Unterallgäu,A15-A34,W,1,0,2020-03-15
153663,Bayern,LK Unterallgäu,A15-A34,W,1,0,2020-03-19
153664,Bayern,LK Unterallgäu,A35-A59,M,2,0,2020-03-11
153665,Bayern,LK Unterallgäu,A35-A59,M,1,0,2020-03-12
153666,Bayern,LK Unterallgäu,A35-A59,M,1,0,2020-03-15
153667,Bayern,LK Unterallgäu,A35-A59,M,1,0,2020-03-16
153668,Bayern,LK Unterallgäu,A35-A59,W,2,0,2020-03-13
153669,Bayern,LK Unterallgäu,A35-A59,W,2,0,2020-03-14
153670,Bayern,LK Unterallgäu,A35-A59,W,1,0,2020-03-20
153671,Bayern,LK Unterallgäu,A60-A79,M,1,0,2020-03-11
153672,Bayern,LK Unterallgäu,A60-A79,M,1,0,2020-03-14
153673,Bayern,LK Unterallgäu,A60-A79,M,1,0,2020-03-16
153674,Bayern,LK Unterallgäu,A60-A79,W,1,0,2020-03-14
153675,Bayern,LK Unterallgäu,A60-A79,W,1,0,2020-03-19
153676,Bayern,LK Donau-Ries,A15-A34,M,1,0,2020-03-16
153677,Bayern,LK Donau-Ries,A35-A59,M,1,0,2020-03-10
153678,Bayern,LK Donau-Ries,A35-A59,M,2,0,2020-03-16
153679,Bayern,LK Donau-Ries,A35-A59,M,1,0,2020-03-18
153680,Bayern,LK Donau-Ries,A35-A59,M,1,0,2020-03-19
153681,Bayern,LK Donau-Ries,A35-A59,W,1,0,2020-03-09
153682,Bayern,LK Donau-Ries,A35-A59,W,2,0,2020-03-16
153683,Bayern,LK Donau-Ries,A60-A79,W,1,0,2020-03-16
153684,Bayern,LK Oberallgäu,A15-A34,M,2,0,2020-03-09
153685,Bayern,LK Oberallgäu,A15-A34,M,1,0,2020-03-12
153686,Bayern,LK Oberallgäu,A15-A34,M,1,0,2020-03-13
153687,Bayern,LK Oberallgäu,A15-A34,M,1,0,2020-03-14
153688,Bayern,LK Oberallgäu,A15-A34,W,1,0,2020-03-14
153689,Bayern,LK Oberallgäu,A15-A34,W,2,0,2020-03-16
153690,Bayern,LK Oberallgäu,A15-A34,W,1,0,2020-03-18
153691,Bayern,LK Oberallgäu,A35-A59,M,1,0,2020-03-06
153692,Bayern,LK Oberallgäu,A35-A59,M,1,0,2020-03-09
153693,Bayern,LK Oberallgäu,A35-A59,M,3,0,2020-03-12
153694,Bayern,LK Oberallgäu,A35-A59,M,2,0,2020-03-14
153695,Bayern,LK Oberallgäu,A35-A59,M,1,0,2020-03-15
153696,Bayern,LK Oberallgäu,A35-A59,M,2,0,2020-03-16
153697,Bayern,LK Oberallgäu,A35-A59,M,2,0,2020-03-17
153698,Bayern,LK Oberallgäu,A35-A59,M,2,0,2020-03-18
153699,Bayern,LK Oberallgäu,A35-A59,M,3,0,2020-03-19
153700,Bayern,LK Oberallgäu,A35-A59,M,3,0,2020-03-20
153701,Bayern,LK Oberallgäu,A35-A59,W,1,0,2020-03-05
153702,Bayern,LK Oberallgäu,A35-A59,W,2,0,2020-03-09
153703,Bayern,LK Oberallgäu,A35-A59,W,2,0,2020-03-12
153704,Bayern,LK Oberallgäu,A35-A59,W,1,0,2020-03-13
153705,Bayern,LK Oberallgäu,A35-A59,W,3,0,2020-03-14
153706,Bayern,LK Oberallgäu,A35-A59,W,1,0,2020-03-16
153707,Bayern,LK Oberallgäu,A35-A59,W,3,0,2020-03-19
153708,Bayern,LK Oberallgäu,A35-A59,W,1,0,2020-03-20
153709,Bayern,LK Oberallgäu,A60-A79,M,2,0,2020-03-14
153710,Bayern,LK Oberallgäu,A60-A79,M,1,0,2020-03-16
153711,Bayern,LK Oberallgäu,A60-A79,M,1,0,2020-03-19
153712,Bayern,LK Oberallgäu,A60-A79,W,1,0,2020-03-15
153713,Bayern,LK Oberallgäu,A60-A79,W,2,1,2020-03-18
153714,Bayern,LK Oberallgäu,A60-A79,W,1,0,2020-03-20
153715,Bayern,LK Oberallgäu,A80+,W,1,1,2020-03-15
153716,Saarland,LK Stadtverband Saarbrücken,A05-A14,W,1,0,2020-03-19
153717,Saarland,LK Stadtverband Saarbrücken,A15-A34,M,1,0,2020-03-11
153718,Saarland,LK Stadtverband Saarbrücken,A15-A34,M,1,0,2020-03-14
153719,Saarland,LK Stadtverband Saarbrücken,A15-A34,M,1,0,2020-03-15
153720,Saarland,LK Stadtverband Saarbrücken,A15-A34,M,1,0,2020-03-16
153721,Saarland,LK Stadtverband Saarbrücken,A15-A34,M,2,0,2020-03-18
153722,Saarland,LK Stadtverband Saarbrücken,A15-A34,M,2,0,2020-03-19
153723,Saarland,LK Stadtverband Saarbrücken,A15-A34,M,4,0,2020-03-20
153724,Saarland,LK Stadtverband Saarbrücken,A15-A34,W,4,0,2020-03-14
153725,Saarland,LK Stadtverband Saarbrücken,A15-A34,W,2,0,2020-03-15
153726,Saarland,LK Stadtverband Saarbrücken,A15-A34,W,1,0,2020-03-16
153727,Saarland,LK Stadtverband Saarbrücken,A15-A34,W,1,0,2020-03-17
153728,Saarland,LK Stadtverband Saarbrücken,A15-A34,W,2,0,2020-03-18
153729,Saarland,LK Stadtverband Saarbrücken,A15-A34,W,2,0,2020-03-19
153730,Saarland,LK Stadtverband Saarbrücken,A15-A34,W,2,0,2020-03-20
153731,Saarland,LK Stadtverband Saarbrücken,A35-A59,M,5,0,2020-03-11
153732,Saarland,LK Stadtverband Saarbrücken,A35-A59,M,1,0,2020-03-12
153733,Saarland,LK Stadtverband Saarbrücken,A35-A59,M,1,0,2020-03-13
153734,Saarland,LK Stadtverband Saarbrücken,A35-A59,M,1,0,2020-03-14
153735,Saarland,LK Stadtverband Saarbrücken,A35-A59,M,1,0,2020-03-15
153736,Saarland,LK Stadtverband Saarbrücken,A35-A59,M,3,0,2020-03-16
153737,Saarland,LK Stadtverband Saarbrücken,A35-A59,M,3,0,2020-03-18
153738,Saarland,LK Stadtverband Saarbrücken,A35-A59,M,4,0,2020-03-19
153739,Saarland,LK Stadtverband Saarbrücken,A35-A59,M,3,0,2020-03-20
153740,Saarland,LK Stadtverband Saarbrücken,A35-A59,W,1,0,2020-03-12
153741,Saarland,LK Stadtverband Saarbrücken,A35-A59,W,1,0,2020-03-13
153742,Saarland,LK Stadtverband Saarbrücken,A35-A59,W,2,0,2020-03-14
153743,Saarland,LK Stadtverband Saarbrücken,A35-A59,W,1,0,2020-03-15
153744,Saarland,LK Stadtverband Saarbrücken,A35-A59,W,1,0,2020-03-16
153745,Saarland,LK Stadtverband Saarbrücken,A35-A59,W,4,0,2020-03-18
153746,Saarland,LK Stadtverband Saarbrücken,A35-A59,W,6,0,2020-03-19
153747,Saarland,LK Stadtverband Saarbrücken,A35-A59,W,3,0,2020-03-20
153748,Saarland,LK Stadtverband Saarbrücken,A60-A79,M,1,0,2020-03-11
153749,Saarland,LK Stadtverband Saarbrücken,A60-A79,M,2,0,2020-03-18
153750,Saarland,LK Stadtverband Saarbrücken,A60-A79,M,2,0,2020-03-20
153751,Saarland,LK Stadtverband Saarbrücken,A60-A79,W,1,0,2020-03-09
153752,Saarland,LK Stadtverband Saarbrücken,A60-A79,W,1,0,2020-03-13
153753,Saarland,LK Stadtverband Saarbrücken,A60-A79,W,3,0,2020-03-16
153754,Saarland,LK Stadtverband Saarbrücken,A60-A79,W,1,0,2020-03-19
153755,Saarland,LK Stadtverband Saarbrücken,A80+,W,1,0,2020-03-18
153756,Saarland,LK Merzig-Wadern,A35-A59,M,1,0,2020-03-08
153757,Saarland,LK Neunkirchen,A15-A34,M,1,0,2020-03-09
153758,Saarland,LK Neunkirchen,A15-A34,M,1,0,2020-03-17
153759,Saarland,LK Neunkirchen,A15-A34,M,1,0,2020-03-19
153760,Saarland,LK Neunkirchen,A15-A34,W,1,0,2020-03-16
153761,Saarland,LK Neunkirchen,A15-A34,W,3,0,2020-03-17
153762,Saarland,LK Neunkirchen,A15-A34,W,1,0,2020-03-20
153763,Saarland,LK Neunkirchen,A35-A59,M,1,0,2020-03-10
153764,Saarland,LK Neunkirchen,A35-A59,M,2,0,2020-03-17
153765,Saarland,LK Neunkirchen,A35-A59,M,2,0,2020-03-18
153766,Saarland,LK Neunkirchen,A35-A59,M,1,0,2020-03-20
153767,Saarland,LK Neunkirchen,A35-A59,W,2,0,2020-03-16
153768,Saarland,LK Neunkirchen,A35-A59,W,4,0,2020-03-17
153769,Saarland,LK Neunkirchen,A35-A59,W,1,0,2020-03-18
153770,Saarland,LK Neunkirchen,A35-A59,W,1,0,2020-03-19
153771,Saarland,LK Neunkirchen,A60-A79,M,1,0,2020-03-16
153772,Saarland,LK Neunkirchen,A60-A79,M,1,0,2020-03-19
153773,Saarland,LK Neunkirchen,A60-A79,M,1,0,2020-03-20
153774,Saarland,LK Saarlouis,A00-A04,M,1,0,2020-03-15
153775,Saarland,LK Saarlouis,A05-A14,M,1,0,2020-03-18
153776,Saarland,LK Saarlouis,A15-A34,M,2,0,2020-03-18
153777,Saarland,LK Saarlouis,A15-A34,W,1,0,2020-03-11
153778,Saarland,LK Saarlouis,A15-A34,W,1,0,2020-03-20
153779,Saarland,LK Saarlouis,A35-A59,M,1,0,2020-03-09
153780,Saarland,LK Saarlouis,A35-A59,M,1,0,2020-03-13
153781,Saarland,LK Saarlouis,A35-A59,M,1,0,2020-03-14
153782,Saarland,LK Saarlouis,A35-A59,M,3,0,2020-03-15
153783,Saarland,LK Saarlouis,A35-A59,M,1,0,2020-03-17
153784,Saarland,LK Saarlouis,A35-A59,M,1,0,2020-03-18
153785,Saarland,LK Saarlouis,A35-A59,M,1,0,2020-03-20
153786,Saarland,LK Saarlouis,A35-A59,W,1,0,2020-03-10
153787,Saarland,LK Saarlouis,A35-A59,W,1,0,2020-03-11
153788,Saarland,LK Saarlouis,A35-A59,W,2,0,2020-03-13
153789,Saarland,LK Saarlouis,A35-A59,W,1,0,2020-03-15
153790,Saarland,LK Saarlouis,A35-A59,W,2,0,2020-03-17
153791,Saarland,LK Saarlouis,A35-A59,W,1,0,2020-03-18
153792,Saarland,LK Saarlouis,A60-A79,M,1,0,2020-03-13
153793,Saarland,LK Saar-Pfalz-Kreis,A15-A34,M,1,0,2020-03-09
153794,Saarland,LK Saar-Pfalz-Kreis,A15-A34,M,1,0,2020-03-16
153795,Saarland,LK Saar-Pfalz-Kreis,A15-A34,M,4,0,2020-03-19
153796,Saarland,LK Saar-Pfalz-Kreis,A15-A34,W,1,0,2020-03-15
153797,Saarland,LK Saar-Pfalz-Kreis,A15-A34,W,1,0,2020-03-16
153798,Saarland,LK Saar-Pfalz-Kreis,A15-A34,W,1,0,2020-03-19
153799,Saarland,LK Saar-Pfalz-Kreis,A35-A59,M,1,0,2020-03-09
153800,Saarland,LK Saar-Pfalz-Kreis,A35-A59,M,1,0,2020-03-11
153801,Saarland,LK Saar-Pfalz-Kreis,A35-A59,M,1,0,2020-03-13
153802,Saarland,LK Saar-Pfalz-Kreis,A35-A59,M,4,0,2020-03-15
153803,Saarland,LK Saar-Pfalz-Kreis,A35-A59,M,2,0,2020-03-20
153804,Saarland,LK Saar-Pfalz-Kreis,A35-A59,W,1,0,2020-03-15
153805,Saarland,LK Saar-Pfalz-Kreis,A35-A59,W,3,0,2020-03-19
153806,Saarland,LK Saar-Pfalz-Kreis,A35-A59,W,3,0,2020-03-20
153807,Saarland,LK Saar-Pfalz-Kreis,A60-A79,M,1,0,2020-03-13
153808,Saarland,LK Saar-Pfalz-Kreis,A60-A79,M,1,0,2020-03-16
153809,Saarland,LK Saar-Pfalz-Kreis,A60-A79,W,1,0,2020-03-15
153810,Saarland,LK Sankt Wendel,A05-A14,W,1,0,2020-03-20
153811,Saarland,LK Sankt Wendel,A15-A34,M,1,0,2020-03-14
153812,Saarland,LK Sankt Wendel,A15-A34,W,1,0,2020-03-12
153813,Saarland,LK Sankt Wendel,A15-A34,W,1,0,2020-03-18
153814,Saarland,LK Sankt Wendel,A15-A34,W,2,0,2020-03-20
153815,Saarland,LK Sankt Wendel,A35-A59,M,8,0,2020-03-12
153816,Saarland,LK Sankt Wendel,A35-A59,M,1,0,2020-03-17
153817,Saarland,LK Sankt Wendel,A35-A59,M,1,0,2020-03-18
153818,Saarland,LK Sankt Wendel,A35-A59,M,1,0,2020-03-19
153819,Saarland,LK Sankt Wendel,A35-A59,M,1,0,2020-03-20
153820,Saarland,LK Sankt Wendel,A35-A59,W,2,0,2020-03-14
153821,Saarland,LK Sankt Wendel,A35-A59,W,1,0,2020-03-19
153822,Saarland,LK Sankt Wendel,A35-A59,W,1,0,2020-03-20
153823,Saarland,LK Sankt Wendel,A60-A79,M,1,0,2020-03-13
153824,Saarland,LK Sankt Wendel,A60-A79,M,1,0,2020-03-16
153825,Saarland,LK Sankt Wendel,A60-A79,M,1,0,2020-03-20
153826,Saarland,LK Sankt Wendel,A60-A79,W,1,0,2020-03-14
153827,Saarland,LK Sankt Wendel,A60-A79,W,1,0,2020-03-18
153828,Saarland,LK Sankt Wendel,A60-A79,W,1,0,2020-03-19
153829,Saarland,LK Sankt Wendel,unbekannt,M,1,0,2020-03-12
153830,Berlin,SK Berlin Mitte,A00-A04,M,1,0,2020-03-05
153831,Berlin,SK Berlin Mitte,A00-A04,M,1,0,2020-03-11
153832,Berlin,SK Berlin Mitte,A00-A04,M,1,0,2020-03-14
153833,Berlin,SK Berlin Mitte,A00-A04,M,1,0,2020-03-18
153834,Berlin,SK Berlin Mitte,A05-A14,M,2,0,2020-03-17
153835,Berlin,SK Berlin Mitte,A05-A14,W,1,0,2020-03-17
153836,Berlin,SK Berlin Mitte,A15-A34,M,1,0,2020-03-10
153837,Berlin,SK Berlin Mitte,A15-A34,M,2,0,2020-03-11
153838,Berlin,SK Berlin Mitte,A15-A34,M,2,0,2020-03-12
153839,Berlin,SK Berlin Mitte,A15-A34,M,5,0,2020-03-13
153840,Berlin,SK Berlin Mitte,A15-A34,M,2,0,2020-03-14
153841,Berlin,SK Berlin Mitte,A15-A34,M,3,0,2020-03-15
153842,Berlin,SK Berlin Mitte,A15-A34,M,1,0,2020-03-16
153843,Berlin,SK Berlin Mitte,A15-A34,M,5,0,2020-03-17
153844,Berlin,SK Berlin Mitte,A15-A34,M,3,0,2020-03-18
153845,Berlin,SK Berlin Mitte,A15-A34,M,2,0,2020-03-19
153846,Berlin,SK Berlin Mitte,A15-A34,M,4,0,2020-03-20
153847,Berlin,SK Berlin Mitte,A15-A34,W,1,0,2020-03-03
153848,Berlin,SK Berlin Mitte,A15-A34,W,1,0,2020-03-05
153849,Berlin,SK Berlin Mitte,A15-A34,W,1,0,2020-03-08
153850,Berlin,SK Berlin Mitte,A15-A34,W,2,0,2020-03-11
153851,Berlin,SK Berlin Mitte,A15-A34,W,3,0,2020-03-12
153852,Berlin,SK Berlin Mitte,A15-A34,W,1,0,2020-03-13
153853,Berlin,SK Berlin Mitte,A15-A34,W,1,0,2020-03-15
153854,Berlin,SK Berlin Mitte,A15-A34,W,4,0,2020-03-17
153855,Berlin,SK Berlin Mitte,A15-A34,W,3,0,2020-03-18
153856,Berlin,SK Berlin Mitte,A15-A34,W,10,0,2020-03-19
153857,Berlin,SK Berlin Mitte,A15-A34,W,2,0,2020-03-20
153858,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020-03-03
153859,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020-03-05
153860,Berlin,SK Berlin Mitte,A35-A59,M,3,0,2020-03-11
153861,Berlin,SK Berlin Mitte,A35-A59,M,2,0,2020-03-13
153862,Berlin,SK Berlin Mitte,A35-A59,M,2,0,2020-03-15
153863,Berlin,SK Berlin Mitte,A35-A59,M,2,0,2020-03-16
153864,Berlin,SK Berlin Mitte,A35-A59,M,2,0,2020-03-17
153865,Berlin,SK Berlin Mitte,A35-A59,M,10,0,2020-03-18
153866,Berlin,SK Berlin Mitte,A35-A59,M,9,0,2020-03-19
153867,Berlin,SK Berlin Mitte,A35-A59,M,2,0,2020-03-20
153868,Berlin,SK Berlin Mitte,A35-A59,W,1,0,2020-03-05
153869,Berlin,SK Berlin Mitte,A35-A59,W,1,0,2020-03-10
153870,Berlin,SK Berlin Mitte,A35-A59,W,1,0,2020-03-11
153871,Berlin,SK Berlin Mitte,A35-A59,W,2,0,2020-03-12
153872,Berlin,SK Berlin Mitte,A35-A59,W,4,0,2020-03-14
153873,Berlin,SK Berlin Mitte,A35-A59,W,2,0,2020-03-15
153874,Berlin,SK Berlin Mitte,A35-A59,W,4,0,2020-03-17
153875,Berlin,SK Berlin Mitte,A35-A59,W,3,0,2020-03-18
153876,Berlin,SK Berlin Mitte,A35-A59,W,4,0,2020-03-19
153877,Berlin,SK Berlin Mitte,A35-A59,W,3,0,2020-03-20
153878,Berlin,SK Berlin Mitte,A60-A79,M,2,0,2020-03-17
153879,Berlin,SK Berlin Mitte,A60-A79,M,2,0,2020-03-18
153880,Berlin,SK Berlin Mitte,A60-A79,W,1,0,2020-03-17
153881,Berlin,SK Berlin Mitte,A80+,W,1,0,2020-03-18
153882,Berlin,SK Berlin Mitte,unbekannt,M,1,0,2020-03-16
153883,Berlin,SK Berlin Mitte,unbekannt,M,1,0,2020-03-19
153884,Berlin,SK Berlin Friedrichshain-Kreuzberg,A05-A14,W,1,0,2020-03-05
153885,Berlin,SK Berlin Friedrichshain-Kreuzberg,A15-A34,M,1,0,2020-03-10
153886,Berlin,SK Berlin Friedrichshain-Kreuzberg,A15-A34,M,1,0,2020-03-11
153887,Berlin,SK Berlin Friedrichshain-Kreuzberg,A15-A34,M,2,0,2020-03-13
153888,Berlin,SK Berlin Friedrichshain-Kreuzberg,A15-A34,M,1,0,2020-03-14
153889,Berlin,SK Berlin Friedrichshain-Kreuzberg,A15-A34,M,1,0,2020-03-15
153890,Berlin,SK Berlin Friedrichshain-Kreuzberg,A15-A34,M,2,0,2020-03-16
153891,Berlin,SK Berlin Friedrichshain-Kreuzberg,A15-A34,M,7,0,2020-03-18
153892,Berlin,SK Berlin Friedrichshain-Kreuzberg,A15-A34,M,5,0,2020-03-19
153893,Berlin,SK Berlin Friedrichshain-Kreuzberg,A15-A34,M,5,0,2020-03-20
153894,Berlin,SK Berlin Friedrichshain-Kreuzberg,A15-A34,W,2,0,2020-03-04
153895,Berlin,SK Berlin Friedrichshain-Kreuzberg,A15-A34,W,1,0,2020-03-08
153896,Berlin,SK Berlin Friedrichshain-Kreuzberg,A15-A34,W,1,0,2020-03-09
153897,Berlin,SK Berlin Friedrichshain-Kreuzberg,A15-A34,W,2,0,2020-03-10
153898,Berlin,SK Berlin Friedrichshain-Kreuzberg,A15-A34,W,1,0,2020-03-13
153899,Berlin,SK Berlin Friedrichshain-Kreuzberg,A15-A34,W,2,0,2020-03-16
153900,Berlin,SK Berlin Friedrichshain-Kreuzberg,A15-A34,W,1,0,2020-03-17
153901,Berlin,SK Berlin Friedrichshain-Kreuzberg,A15-A34,W,1,0,2020-03-18
153902,Berlin,SK Berlin Friedrichshain-Kreuzberg,A15-A34,W,5,0,2020-03-19
153903,Berlin,SK Berlin Friedrichshain-Kreuzberg,A15-A34,W,4,0,2020-03-20
153904,Berlin,SK Berlin Friedrichshain-Kreuzberg,A35-A59,M,1,0,2020-03-05
153905,Berlin,SK Berlin Friedrichshain-Kreuzberg,A35-A59,M,2,0,2020-03-09
153906,Berlin,SK Berlin Friedrichshain-Kreuzberg,A35-A59,M,1,0,2020-03-10
153907,Berlin,SK Berlin Friedrichshain-Kreuzberg,A35-A59,M,1,0,2020-03-11
153908,Berlin,SK Berlin Friedrichshain-Kreuzberg,A35-A59,M,5,0,2020-03-13
153909,Berlin,SK Berlin Friedrichshain-Kreuzberg,A35-A59,M,3,0,2020-03-14
153910,Berlin,SK Berlin Friedrichshain-Kreuzberg,A35-A59,M,1,0,2020-03-16
153911,Berlin,SK Berlin Friedrichshain-Kreuzberg,A35-A59,M,2,0,2020-03-17
153912,Berlin,SK Berlin Friedrichshain-Kreuzberg,A35-A59,M,5,0,2020-03-18
153913,Berlin,SK Berlin Friedrichshain-Kreuzberg,A35-A59,M,7,0,2020-03-19
153914,Berlin,SK Berlin Friedrichshain-Kreuzberg,A35-A59,M,1,0,2020-03-20
153915,Berlin,SK Berlin Friedrichshain-Kreuzberg,A35-A59,W,2,0,2020-03-13
153916,Berlin,SK Berlin Friedrichshain-Kreuzberg,A35-A59,W,1,0,2020-03-14
153917,Berlin,SK Berlin Friedrichshain-Kreuzberg,A35-A59,W,1,0,2020-03-16
153918,Berlin,SK Berlin Friedrichshain-Kreuzberg,A35-A59,W,3,0,2020-03-17
153919,Berlin,SK Berlin Friedrichshain-Kreuzberg,A35-A59,W,4,0,2020-03-18
153920,Berlin,SK Berlin Friedrichshain-Kreuzberg,A35-A59,W,3,0,2020-03-19
153921,Berlin,SK Berlin Friedrichshain-Kreuzberg,A35-A59,W,3,0,2020-03-20
153922,Berlin,SK Berlin Friedrichshain-Kreuzberg,A60-A79,M,1,0,2020-03-19
153923,Berlin,SK Berlin Pankow,A05-A14,M,1,0,2020-03-17
153924,Berlin,SK Berlin Pankow,A15-A34,M,1,0,2020-03-04
153925,Berlin,SK Berlin Pankow,A15-A34,M,1,0,2020-03-09
153926,Berlin,SK Berlin Pankow,A15-A34,M,1,0,2020-03-12
153927,Berlin,SK Berlin Pankow,A15-A34,M,1,0,2020-03-13
153928,Berlin,SK Berlin Pankow,A15-A34,M,3,0,2020-03-16
153929,Berlin,SK Berlin Pankow,A15-A34,M,2,0,2020-03-17
153930,Berlin,SK Berlin Pankow,A15-A34,M,3,0,2020-03-18
153931,Berlin,SK Berlin Pankow,A15-A34,M,2,0,2020-03-19
153932,Berlin,SK Berlin Pankow,A15-A34,W,1,0,2020-03-09
153933,Berlin,SK Berlin Pankow,A15-A34,W,1,0,2020-03-10
153934,Berlin,SK Berlin Pankow,A15-A34,W,2,0,2020-03-11
153935,Berlin,SK Berlin Pankow,A15-A34,W,1,0,2020-03-12
153936,Berlin,SK Berlin Pankow,A15-A34,W,3,0,2020-03-13
153937,Berlin,SK Berlin Pankow,A15-A34,W,3,0,2020-03-16
153938,Berlin,SK Berlin Pankow,A15-A34,W,2,0,2020-03-17
153939,Berlin,SK Berlin Pankow,A15-A34,W,3,0,2020-03-18
153940,Berlin,SK Berlin Pankow,A15-A34,W,4,0,2020-03-19
153941,Berlin,SK Berlin Pankow,A15-A34,W,3,0,2020-03-20
153942,Berlin,SK Berlin Pankow,A35-A59,M,1,0,2020-03-05
153943,Berlin,SK Berlin Pankow,A35-A59,M,1,0,2020-03-10
153944,Berlin,SK Berlin Pankow,A35-A59,M,4,0,2020-03-11
153945,Berlin,SK Berlin Pankow,A35-A59,M,2,0,2020-03-12
153946,Berlin,SK Berlin Pankow,A35-A59,M,3,0,2020-03-13
153947,Berlin,SK Berlin Pankow,A35-A59,M,4,0,2020-03-16
153948,Berlin,SK Berlin Pankow,A35-A59,M,1,0,2020-03-17
153949,Berlin,SK Berlin Pankow,A35-A59,M,2,0,2020-03-18
153950,Berlin,SK Berlin Pankow,A35-A59,M,7,0,2020-03-19
153951,Berlin,SK Berlin Pankow,A35-A59,M,1,0,2020-03-20
153952,Berlin,SK Berlin Pankow,A35-A59,W,1,0,2020-03-05
153953,Berlin,SK Berlin Pankow,A35-A59,W,1,0,2020-03-06
153954,Berlin,SK Berlin Pankow,A35-A59,W,1,0,2020-03-10
153955,Berlin,SK Berlin Pankow,A35-A59,W,2,0,2020-03-16
153956,Berlin,SK Berlin Pankow,A35-A59,W,2,0,2020-03-17
153957,Berlin,SK Berlin Pankow,A35-A59,W,1,0,2020-03-18
153958,Berlin,SK Berlin Pankow,A35-A59,W,1,0,2020-03-19
153959,Berlin,SK Berlin Pankow,A35-A59,W,3,0,2020-03-20
153960,Berlin,SK Berlin Pankow,A60-A79,M,1,0,2020-03-18
153961,Berlin,SK Berlin Pankow,A60-A79,M,2,0,2020-03-19
153962,Berlin,SK Berlin Pankow,A60-A79,M,1,0,2020-03-20
153963,Berlin,SK Berlin Pankow,A60-A79,W,1,0,2020-03-19
153964,Berlin,SK Berlin Charlottenburg-Wilmersdorf,A00-A04,M,1,0,2020-03-12
153965,Berlin,SK Berlin Charlottenburg-Wilmersdorf,A00-A04,M,1,0,2020-03-18
153966,Berlin,SK Berlin Charlottenburg-Wilmersdorf,A05-A14,W,1,0,2020-03-13
153967,Berlin,SK Berlin Charlottenburg-Wilmersdorf,A15-A34,M,4,0,2020-03-08
153968,Berlin,SK Berlin Charlottenburg-Wilmersdorf,A15-A34,M,1,0,2020-03-10
153969,Berlin,SK Berlin Charlottenburg-Wilmersdorf,A15-A34,M,5,0,2020-03-11
153970,Berlin,SK Berlin Charlottenburg-Wilmersdorf,A15-A34,M,2,0,2020-03-12
153971,Berlin,SK Berlin Charlottenburg-Wilmersdorf,A15-A34,M,2,0,2020-03-13
153972,Berlin,SK Berlin Charlottenburg-Wilmersdorf,A15-A34,M,1,0,2020-03-14
153973,Berlin,SK Berlin Charlottenburg-Wilmersdorf,A15-A34,M,1,0,2020-03-17
153974,Berlin,SK Berlin Charlottenburg-Wilmersdorf,A15-A34,M,2,0,2020-03-18
153975,Berlin,SK Berlin Charlottenburg-Wilmersdorf,A15-A34,M,7,0,2020-03-19
153976,Berlin,SK Berlin Charlottenburg-Wilmersdorf,A15-A34,M,1,0,2020-03-20
153977,Berlin,SK Berlin Charlottenburg-Wilmersdorf,A15-A34,W,2,0,2020-03-08
153978,Berlin,SK Berlin Charlottenburg-Wilmersdorf,A15-A34,W,1,0,2020-03-09
153979,Berlin,SK Berlin Charlottenburg-Wilmersdorf,A15-A34,W,2,0,2020-03-10
153980,Berlin,SK Berlin Charlottenburg-Wilmersdorf,A15-A34,W,2,0,2020-03-11
153981,Berlin,SK Berlin Charlottenburg-Wilmersdorf,A15-A34,W,1,0,2020-03-12
153982,Berlin,SK Berlin Charlottenburg-Wilmersdorf,A15-A34,W,1,0,2020-03-13
153983,Berlin,SK Berlin Charlottenburg-Wilmersdorf,A15-A34,W,1,0,2020-03-15
153984,Berlin,SK Berlin Charlottenburg-Wilmersdorf,A15-A34,W,2,0,2020-03-17
